STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,so_eur,Standard output in Euros,crops,Crops,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FI,Finland,2005,,99.2,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FI,Finland,2007,,94.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FI,Finland,2010,,96.8,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FI,Finland,2013,,85.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FI,Finland,2016,,88.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FI,Finland,2020,,90.9,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FI,Finland,2023,,100.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FR,France,2005,,17.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FR,France,2007,,23.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FR,France,2010,,17.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FR,France,2013,,19.7,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FR,France,2016,,15.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FR,France,2020,,17.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,FR,France,2023,,13.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HR,Croatia,2007,,65.8,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HR,Croatia,2010,,50.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HR,Croatia,2013,,37.2,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HR,Croatia,2016,,42.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HR,Croatia,2020,,41.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HR,Croatia,2023,,29.8,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HU,Hungary,2005,,68.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HU,Hungary,2007,,69.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HU,Hungary,2010,,58.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HU,Hungary,2013,,57.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HU,Hungary,2016,,53.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HU,Hungary,2020,,48.6,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,HU,Hungary,2023,,38.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IE,Ireland,2005,,12.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IE,Ireland,2007,,12.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IE,Ireland,2010,,11.9,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IE,Ireland,2013,,11.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IE,Ireland,2016,,3.8,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IE,Ireland,2020,,16.7,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IE,Ireland,2023,,21.7,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IS,Iceland,2010,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IS,Iceland,2020,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IT,Italy,2005,,58.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IT,Italy,2007,,58.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IT,Italy,2010,,45.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IT,Italy,2013,,70.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IT,Italy,2016,,49.6,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IT,Italy,2020,,58.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,IT,Italy,2023,,63.9,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LT,Lithuania,2005,,40.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LT,Lithuania,2007,,36.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LT,Lithuania,2010,,43.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LT,Lithuania,2013,,47.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LT,Lithuania,2016,,34.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LT,Lithuania,2020,,25.9,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LT,Lithuania,2023,,24.3,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LU,Luxembourg,2005,,22.9,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LU,Luxembourg,2007,,39.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LU,Luxembourg,2010,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LU,Luxembourg,2013,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LU,Luxembourg,2016,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LU,Luxembourg,2020,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LU,Luxembourg,2023,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LV,Latvia,2005,,41.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LV,Latvia,2007,,30.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LV,Latvia,2010,,17.2,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LV,Latvia,2013,,15.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LV,Latvia,2016,,12.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LV,Latvia,2020,,10.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,LV,Latvia,2023,,9.8,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,ME,Montenegro,2010,,2.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,MK,North Macedonia,2013,,63.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,MT,Malta,2005,,77.6,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,MT,Malta,2007,,78.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,MT,Malta,2010,,79.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,MT,Malta,2013,,75.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,MT,Malta,2016,,74.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,MT,Malta,2020,,74.9,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,MT,Malta,2023,,75.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NL,Netherlands,2005,,31.8,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NL,Netherlands,2007,,47.9,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NL,Netherlands,2010,,28.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NL,Netherlands,2013,,35.6,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NL,Netherlands,2016,,32.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NL,Netherlands,2020,,13.6,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NL,Netherlands,2023,,10.7,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NO,Norway,2005,,29.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NO,Norway,2007,,35.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NO,Norway,2010,,62.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NO,Norway,2013,,66.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NO,Norway,2016,,63.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,NO,Norway,2020,,55.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PL,Poland,2005,,64.7,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PL,Poland,2007,,66.7,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PL,Poland,2010,,64.2,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PL,Poland,2013,,61.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PL,Poland,2016,,52.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PL,Poland,2020,,53.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PL,Poland,2023,,39.1,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PT,Portugal,2005,,32.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PT,Portugal,2007,,34.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PT,Portugal,2010,,31.6,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PT,Portugal,2013,,30.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PT,Portugal,2016,,26.9,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PT,Portugal,2020,,23.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,PT,Portugal,2023,,18.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,RO,Romania,2005,,65.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,RO,Romania,2007,,63.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,RO,Romania,2010,,56.9,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,RO,Romania,2013,,56.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,RO,Romania,2016,,56.8,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,RO,Romania,2020,,47.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,RO,Romania,2023,,48.2,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,RS,Serbia,2010,,51.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SE,Sweden,2005,,91.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SE,Sweden,2007,,92.7,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SE,Sweden,2010,,69.8,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SE,Sweden,2013,,81.8,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SE,Sweden,2016,,74.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SE,Sweden,2020,,94.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SE,Sweden,2023,,93.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SI,Slovenia,2005,,21.9,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SI,Slovenia,2007,,21.2,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SI,Slovenia,2010,,15.6,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SI,Slovenia,2013,,14.3,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE_GT0_LT2,Over zero euros to less than 2000 euros,ARA,Arable land,PC,Percentage,SI,Slovenia,2016,,13.8,,,,,
