DATAFLOW,LAST UPDATE,freq,milkitem,dairyprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Free Trade Association,2019,113.83,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Free Trade Association,2020,114.1,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Greece,2016,14.06,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Greece,2017,12.58,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Greece,2018,12.17,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Greece,2019,11,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Greece,2020,11.38,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Greece,2021,12.77,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Greece,2022,14.36,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Greece,2023,15.3,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Greece,2024,15.72,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Greece,2025,14.96,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Spain,2016,129.5,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Spain,2017,122.81,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Spain,2018,106.55,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Spain,2019,133.53,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Spain,2020,169.85,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Spain,2021,162.92,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Spain,2022,181.29,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Spain,2023,227.49,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Spain,2024,269.51,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Spain,2025,245.27,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 15 countries (1995-2004),2016,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 15 countries (1995-2004),2017,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 15 countries (1995-2004),2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 15 countries (1995-2004),2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 25 countries (2004-2006),2016,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 25 countries (2004-2006),2017,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 25 countries (2004-2006),2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 25 countries (2004-2006),2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (2007-2013),2016,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (2007-2013),2017,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (2007-2013),2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (2007-2013),2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (from 2020),2016,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (from 2020),2017,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (from 2020),2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (from 2020),2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (from 2020),2020,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (from 2020),2021,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (from 2020),2023,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 27 countries (from 2020),2025,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 28 countries (2013-2020),2016,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 28 countries (2013-2020),2017,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 28 countries (2013-2020),2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,European Union - 28 countries (2013-2020),2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Finland,2016,60.66,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Finland,2017,63.55,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Finland,2018,64.02,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Finland,2019,65.61,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Finland,2020,64.18,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Finland,2021,65.83,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Finland,2022,67.32,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Finland,2023,68.15,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Finland,2024,66.15,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Finland,2025,67.83,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,France,2016,478.85,d,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,France,2017,502.89,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,France,2018,503.07,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,France,2019,514.13,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,France,2020,535.13,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,France,2021,547.75,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,France,2022,547.44,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,France,2023,561.58,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,France,2024,578.46,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,France,2025,571.29,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Croatia,2016,28.56,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Croatia,2017,29.26,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Croatia,2018,29.69,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Croatia,2019,31.8,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Croatia,2020,31.69,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Croatia,2021,30.45,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Croatia,2022,32.02,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Croatia,2023,31.88,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Croatia,2024,31.75,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Croatia,2025,31.57,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Hungary,2016,6.35,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Hungary,2017,5.89,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Hungary,2018,5.98,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Hungary,2019,8.31,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Hungary,2020,9.9,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Hungary,2021,10.04,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Hungary,2022,10.98,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Hungary,2023,12.27,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Hungary,2024,10.12,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Hungary,2025,16.14,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Ireland,2016,16.41,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Ireland,2017,16.75,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Ireland,2018,19.94,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Ireland,2019,20.95,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Ireland,2020,18.84,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Ireland,2021,25.99,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Ireland,2022,31.65,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Ireland,2023,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Ireland,2024,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Ireland,2025,36.17,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Iceland,2017,2.92,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Iceland,2018,3.1,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Iceland,2019,3.29,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Iceland,2020,3.31,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Iceland,2021,3.26,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Iceland,2022,3.21,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Iceland,2023,3.12,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Iceland,2024,3.06,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Iceland,2025,3.04,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Italy,2016,131.29,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Italy,2017,132.12,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Italy,2018,141.48,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Italy,2019,136.12,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Italy,2020,135.75,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Italy,2021,149.83,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Italy,2022,148.57,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Italy,2023,150.98,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Italy,2024,159.89,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Italy,2025,165.75,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Lithuania,2016,23.39,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Lithuania,2017,14.67,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Lithuania,2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Lithuania,2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Lithuania,2020,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Lithuania,2021,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Lithuania,2022,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Lithuania,2023,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Lithuania,2024,4.16,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Lithuania,2025,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Luxembourg,2016,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Luxembourg,2017,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Luxembourg,2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Luxembourg,2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Luxembourg,2020,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Luxembourg,2021,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Luxembourg,2022,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Luxembourg,2023,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Luxembourg,2024,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Luxembourg,2025,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Latvia,2016,35.99,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Latvia,2017,42.89,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Latvia,2018,27.7,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Latvia,2019,27.58,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Latvia,2020,27.04,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Latvia,2021,26.95,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Latvia,2022,24.07,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Latvia,2023,23.01,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Latvia,2024,23,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Latvia,2025,23.11,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Montenegro,2016,0.85,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Montenegro,2017,0.84,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Montenegro,2018,0.95,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Montenegro,2019,1.05,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Cream for direct consumption,Thousand tonnes,Montenegro,2020,0.96,,
