DATAFLOW,LAST UPDATE,freq,agriprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Spain,2021,27515,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Spain,2022,23412,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Spain,2023,19204,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Spain,2024,19477,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Finland,2015,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Finland,2016,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Finland,2017,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Finland,2018,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Finland,2019,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Finland,2020,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Finland,2021,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Finland,2022,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Finland,2023,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Finland,2024,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,France,2015,270386,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,France,2016,278592,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,France,2017,316202,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,France,2018,328672,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,France,2019,362228,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,France,2020,415555,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,France,2021,363109,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,France,2022,326060,p,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,France,2023,306768,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,France,2024,290889,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Croatia,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Croatia,2018,117,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Croatia,2019,105,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Croatia,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Croatia,2021,2,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Croatia,2022,4,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Croatia,2023,4,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Croatia,2024,3,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Hungary,2015,7786,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Hungary,2016,9907,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Hungary,2017,9711,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Hungary,2018,3399,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Hungary,2019,3589,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Hungary,2020,2311,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Hungary,2021,4356,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Hungary,2022,4518,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Hungary,2023,4857,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Hungary,2024,4202,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Ireland,2015,2359,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Ireland,2016,536,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Ireland,2017,394,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Ireland,2018,9316,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Ireland,2019,1123,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Ireland,2020,2827,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Ireland,2021,3238,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Ireland,2022,3144,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Ireland,2023,2018,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Ireland,2024,1554,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Iceland,2019,35,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Iceland,2020,47,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Iceland,2021,43,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Italy,2015,23544,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Italy,2016,27491,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Italy,2021,308183,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Italy,2022,285008,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Italy,2023,269025,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Italy,2024,209638,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Lithuania,2015,1683,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Lithuania,2016,1740,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Lithuania,2017,1986,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Lithuania,2018,2946,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Lithuania,2019,2867,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Lithuania,2020,2691,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Lithuania,2021,3253,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Lithuania,2022,3106,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Lithuania,2023,2979,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Lithuania,2024,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Luxembourg,2015,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Luxembourg,2016,1178,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Luxembourg,2017,1281,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Luxembourg,2018,1455,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Luxembourg,2019,1640,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Luxembourg,2020,1859,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Luxembourg,2021,1809,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Luxembourg,2022,1936,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Luxembourg,2023,1679,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Luxembourg,2024,1672,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Latvia,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Latvia,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Latvia,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Latvia,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Latvia,2019,601,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Latvia,2020,44,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Latvia,2021,219,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Latvia,2022,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Latvia,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Latvia,2024,1063,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Montenegro,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Montenegro,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Montenegro,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Montenegro,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Montenegro,2021,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Montenegro,2022,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Montenegro,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Montenegro,2024,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,North Macedonia,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,North Macedonia,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Malta,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Malta,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Malta,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Malta,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Malta,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Malta,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Malta,2021,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Malta,2022,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Malta,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Netherlands,2015,57245,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Netherlands,2016,63059,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Netherlands,2017,71658,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Netherlands,2018,84927,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Netherlands,2019,87227,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Netherlands,2020,91375,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Netherlands,2021,96540,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Netherlands,2022,83214,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Netherlands,2023,91119,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Netherlands,2024,85375,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Norway,2015,13720,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Norway,2016,14203,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Norway,2017,14308,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Norway,2018,15785,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Norway,2019,16660,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Norway,2020,16983,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Norway,2021,16970,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Norway,2022,16439,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Norway,2023,17925,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Norway,2024,19998,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Poland,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Poland,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Poland,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Poland,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Poland,2019,0,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Poland,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Poland,2021,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Poland,2024,37,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Romania,2015,1000,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Romania,2016,1000,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Romania,2017,1000,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Romania,2018,21918,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Romania,2019,21848,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Romania,2020,25242,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Romania,2021,13067,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Romania,2022,8997,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Romania,2023,2959,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Romania,2024,10942,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Serbia,2015,6941,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Serbia,2016,7154,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Serbia,2017,1217,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Serbia,2018,3782,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Serbia,2019,2351,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Serbia,2020,4298,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Serbia,2021,1308,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Serbia,2022,1970,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Serbia,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Serbia,2024,86,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Sweden,2015,139234,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Sweden,2016,144743,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Sweden,2017,140026,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Sweden,2018,146210,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Sweden,2019,136410,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Sweden,2020,127860,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Sweden,2021,123440,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Sweden,2022,113940,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Sweden,2023,109290,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Sweden,2024,102550,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovenia,2022,628,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovenia,2023,993,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovenia,2024,1069,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovakia,2015,401,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovakia,2016,2111,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovakia,2017,2154,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovakia,2018,2671,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovakia,2019,3142,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovakia,2020,1806,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovakia,2021,2930,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovakia,2022,2748,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovakia,2023,2745,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Slovakia,2024,3377,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Türkiye,2016,17541,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,Türkiye,2017,15091,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,United Kingdom,2015,222200,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,United Kingdom,2016,237300,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,United Kingdom,2017,236400,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,United Kingdom,2018,267000,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Drinking milk,Tonne,United Kingdom,2019,253700,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Austria,2016,4645,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Austria,2017,5591,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Austria,2018,5040,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Austria,2019,5694,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Austria,2020,7524,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Austria,2021,8357,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Austria,2022,7903,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Austria,2023,9219,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Austria,2024,9811,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Belgium,2024,243,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Bulgaria,2015,4,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Cream,Tonne,Bulgaria,2016,5,,
