STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,wstatus,Labour force and employment status,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,FI,Finland,2016,,13710,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,FI,Finland,2020,,14090,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,FI,Finland,2023,,12570,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,FR,France,2010,,434940,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,FR,France,2013,,292630,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,FR,France,2016,,280790,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,FR,France,2020,,298010,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,FR,France,2023,,292190,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,HR,Croatia,2010,,12550,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,HR,Croatia,2013,,10280,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,HR,Croatia,2016,,13920,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,HR,Croatia,2020,,19080,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,HR,Croatia,2023,,14790,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,HU,Hungary,2010,,73700,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,HU,Hungary,2013,,70080,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,HU,Hungary,2016,,78340,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,HU,Hungary,2020,,72160,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,HU,Hungary,2023,,70650,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IE,Ireland,2010,,15110,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IE,Ireland,2013,,15060,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IE,Ireland,2016,,16550,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IE,Ireland,2020,,26020,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IE,Ireland,2023,,28650,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IS,Iceland,2010,,1580,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IS,Iceland,2020,,530,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IT,Italy,2010,,134130,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IT,Italy,2013,,112430,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IT,Italy,2016,,168370,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IT,Italy,2020,,268050,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,IT,Italy,2023,,198860,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LT,Lithuania,2010,,17640,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LT,Lithuania,2013,,21940,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LT,Lithuania,2016,,22380,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LT,Lithuania,2020,,21500,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LT,Lithuania,2023,,17740,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LU,Luxembourg,2010,,800,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LU,Luxembourg,2013,,910,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LU,Luxembourg,2016,,940,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LU,Luxembourg,2020,,900,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LU,Luxembourg,2023,,900,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LV,Latvia,2010,,11290,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LV,Latvia,2013,,12570,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LV,Latvia,2016,,13290,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LV,Latvia,2020,,14630,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,LV,Latvia,2023,,10760,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,ME,Montenegro,2010,,510,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,MK,North Macedonia,2013,,2910,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,MT,Malta,2010,,1010,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,MT,Malta,2013,,480,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,MT,Malta,2016,,630,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,MT,Malta,2020,,390,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,MT,Malta,2023,,,,u,low reliability,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,NL,Netherlands,2010,,47180,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,NL,Netherlands,2013,,40940,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,NL,Netherlands,2016,,38030,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,NL,Netherlands,2020,,44660,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,NL,Netherlands,2023,,52910,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,NO,Norway,2010,,16510,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,NO,Norway,2013,,13930,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,NO,Norway,2016,,11990,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,NO,Norway,2020,,9420,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,PL,Poland,2010,,67860,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,PL,Poland,2013,,54770,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,PL,Poland,2016,,90280,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,PL,Poland,2020,,83580,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,PL,Poland,2023,,56580,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,PT,Portugal,2010,,42560,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,PT,Portugal,2013,,40950,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,PT,Portugal,2016,,53780,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,PT,Portugal,2020,,52400,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,PT,Portugal,2023,,59520,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,RO,Romania,2010,,113530,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,RO,Romania,2013,,73470,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,RO,Romania,2016,,65690,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,RO,Romania,2020,,64510,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_RNFAM,"Non-family farm labour force, directly employed by the farm on a regular basis",PER,Person,RO,Romania,2023,,81850,,,,,
