STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,training,Training,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,DK,Denmark,2013,,19080,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,DK,Denmark,2016,,16340,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,DK,Denmark,2020,,18100,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,DK,Denmark,2023,,15230,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EE,Estonia,2005,,18610,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EE,Estonia,2010,,12450,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EE,Estonia,2013,,11590,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EE,Estonia,2016,,10060,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EE,Estonia,2020,,5820,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EE,Estonia,2023,,5240,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EL,Greece,2005,,788640,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EL,Greece,2010,,697910,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EL,Greece,2013,,666260,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EL,Greece,2016,,638350,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EL,Greece,2020,,499420,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EL,Greece,2023,,486050,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,ES,Spain,2005,,966590,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,ES,Spain,2010,,838040,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,ES,Spain,2013,,793600,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,ES,Spain,2016,,737450,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,ES,Spain,2020,,691650,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,ES,Spain,2023,,599520,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2005,,7141460,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,,8450540,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,,7691900,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,,7146120,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,,6560450,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,,6258180,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EU27_2020,European Union - 27 countries (from 2020),2010,,8531750,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EU27_2020,European Union - 27 countries (from 2020),2013,,7567210,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EU27_2020,European Union - 27 countries (from 2020),2016,,7020380,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EU27_2020,European Union - 27 countries (from 2020),2020,,6560450,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,EU27_2020,European Union - 27 countries (from 2020),2023,,6258180,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FI,Finland,2005,,41940,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FI,Finland,2010,,35150,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FI,Finland,2013,,27800,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FI,Finland,2016,,26950,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FI,Finland,2020,,25010,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FI,Finland,2023,,21730,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FR,France,2005,,258930,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FR,France,2010,,256390,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FR,France,2013,,181560,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FR,France,2016,,166570,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FR,France,2020,,139110,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,FR,France,2023,,104350,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,HR,Croatia,2010,,221700,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,HR,Croatia,2013,,147950,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,HR,Croatia,2016,,119760,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,HR,Croatia,2020,,132030,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,HR,Croatia,2023,,136000,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,HU,Hungary,2005,,619130,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,HU,Hungary,2010,,488920,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,HU,Hungary,2013,,400480,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,HU,Hungary,2016,,338510,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,HU,Hungary,2020,,142030,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,HU,Hungary,2023,,103900,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IE,Ireland,2005,,91950,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IE,Ireland,2010,,96510,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IE,Ireland,2013,,70290,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IE,Ireland,2016,,69130,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IE,Ireland,2020,,75320,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IE,Ireland,2023,,71480,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IS,Iceland,2010,,1030,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IT,Italy,2005,,1534520,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IT,Italy,2010,,80510,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IT,Italy,2013,,31270,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IT,Italy,2016,,27450,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IT,Italy,2020,,665290,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,IT,Italy,2023,,716330,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LT,Lithuania,2005,,174780,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LT,Lithuania,2010,,139920,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LT,Lithuania,2013,,112300,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LT,Lithuania,2016,,92230,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LT,Lithuania,2020,,75020,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LT,Lithuania,2023,,70530,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LU,Luxembourg,2005,,1080,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LU,Luxembourg,2010,,870,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LU,Luxembourg,2013,,790,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LU,Luxembourg,2016,,700,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LU,Luxembourg,2020,,700,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LU,Luxembourg,2023,,750,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LV,Latvia,2005,,84850,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LV,Latvia,2010,,51270,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LV,Latvia,2013,,47800,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LV,Latvia,2016,,37220,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LV,Latvia,2020,,34170,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,LV,Latvia,2023,,28940,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,ME,Montenegro,2010,,46220,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,MK,North Macedonia,2013,,164660,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,MT,Malta,2005,,11020,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,MT,Malta,2010,,11300,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,MT,Malta,2013,,8160,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,MT,Malta,2016,,6420,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,MT,Malta,2020,,6070,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,MT,Malta,2023,,6100,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,NL,Netherlands,2005,,23360,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,NL,Netherlands,2010,,20840,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,NL,Netherlands,2013,,18980,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,NL,Netherlands,2016,,12060,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,NL,Netherlands,2020,,9530,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,NL,Netherlands,2023,,10060,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,NO,Norway,2005,,27430,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,NO,Norway,2010,,26960,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,NO,Norway,2013,,30750,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,NO,Norway,2016,,22340,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,PL,Poland,2005,,1522990,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,PL,Poland,2010,,814450,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,PL,Poland,2013,,746140,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,PL,Poland,2016,,779320,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,PL,Poland,2020,,773590,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,PL,Poland,2023,,702780,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,PT,Portugal,2005,,285660,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,PT,Portugal,2010,,268560,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,PT,Portugal,2013,,218720,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,PRACT,Practical experience only,TOTAL,Total,HLD,Holding,PT,Portugal,2016,,132960,,,,,
